"SeniorCitizen","tenure","MultipleLines","OnlineSecurity","StreamingTV","StreamingMovies","Contract","PaperlessBilling","MonthlyCharges","numTechTickets"
"2",29,3,3,1,1,"1","2",58.55,0
"1",24,3,2,2,2,"2","1",24.6,0
"1",66,1,2,2,2,"3","2",19.75,0
"1",51,1,3,3,1,"2","1",86.35,0
"1",45,3,2,2,2,"3","1",25.5,0
"1",49,1,2,2,2,"2","1",19,1
"1",29,1,2,2,2,"3","2",19.55,0
"1",40,3,3,3,3,"1","2",110.1,0
"2",37,3,1,3,3,"1","2",96.55,3
"1",25,1,1,1,1,"1","1",69.75,0
"1",22,2,1,3,3,"1","2",50.6,0
"1",72,2,3,3,3,"3","2",65.6,0
"1",7,2,1,1,3,"1","2",40.1,1
"1",33,1,1,3,3,"3","1",82.1,0
"1",23,1,1,1,1,"1","2",79.1,1
"2",24,3,1,3,3,"1","2",101.25,2
"1",1,1,1,3,1,"1","1",79.55,0
"1",69,3,3,3,3,"3","1",90.65,0
"1",3,1,2,2,2,"2","2",20.55,0
"1",56,1,1,3,3,"2","2",75.75,0
"1",65,3,3,3,3,"2","2",110,0
"1",71,1,2,2,2,"2","1",20.85,0
"2",14,3,1,1,1,"1","2",80.35,0
"1",2,1,1,1,1,"1","2",70.15,0
"1",32,3,1,3,1,"2","1",84.05,0
"1",40,1,3,1,3,"1","1",67.45,0
"1",1,1,2,2,2,"1","1",20.75,0
"1",1,1,1,3,3,"1","2",89.1,0
"1",7,1,1,1,1,"1","2",69.9,0
"1",15,3,1,1,1,"1","2",51.1,0
"1",17,3,3,3,1,"1","1",94.4,1
"1",19,1,1,1,1,"1","2",78.25,1
"1",71,3,2,2,2,"3","1",25.55,0
"1",54,3,3,1,1,"3","1",60,0
"1",31,3,3,1,1,"1","2",90.55,0
"1",11,1,3,1,1,"1","1",76.4,0
"2",18,1,1,1,3,"1","2",84.95,0
"2",72,3,3,3,3,"3","2",110.1,0
"2",71,3,1,3,3,"1","2",99.65,6
"2",5,2,1,3,1,"1","1",45.4,0
"1",38,3,1,1,3,"2","1",69,0
"1",5,1,1,1,1,"1","2",48.65,0
"2",2,1,1,1,1,"1","2",44.15,0
"2",52,3,3,1,1,"3","1",59.85,0
"2",8,3,1,1,1,"1","2",75.75,0
"1",68,3,1,3,3,"3","2",80.65,0
"1",69,1,2,2,2,"2","2",20.55,0
"1",42,3,3,1,1,"1","2",66.4,0
"1",50,1,1,3,3,"3","2",100.2,0
"1",1,1,2,2,2,"1","2",19.1,0
"2",1,3,3,1,1,"1","2",80.3,0
"1",33,1,1,1,1,"1","2",44.55,0
"1",7,1,2,2,2,"1","1",20.35,0
"1",64,3,3,1,1,"1","2",91.8,0
"1",1,1,1,1,1,"1","2",74.9,0
"1",59,1,2,2,2,"3","2",20.2,0
"1",6,3,1,1,1,"1","1",50.35,0
"1",3,1,2,2,2,"1","1",18.8,0
"1",15,1,2,2,2,"1","1",20.45,0
"1",13,1,1,3,3,"2","2",64.75,0
"1",23,3,1,3,3,"1","2",98.7,0
"2",31,3,3,3,1,"1","1",89.45,0
"1",29,1,3,1,1,"2","2",58.75,0
"1",49,1,2,2,2,"2","1",20.7,0
"1",56,3,1,3,1,"1","2",85.6,0
"1",63,3,3,1,3,"3","2",80.3,0
"1",63,3,1,3,3,"3","1",79.8,0
"2",24,3,3,1,1,"1","2",79.85,2
"2",36,1,1,1,1,"2","1",54.1,0
"2",9,1,1,3,1,"1","2",80.85,0
"1",3,2,1,1,1,"1","1",24.75,0
"1",21,1,3,3,3,"2","1",80.9,0
"1",13,3,2,2,2,"2","1",24.5,0
"1",1,1,2,2,2,"1","2",20.15,0
"1",25,1,2,2,2,"2","1",20.05,1
"1",71,1,2,2,2,"3","2",19.6,0
"1",66,3,3,3,3,"2","2",114.3,0
"1",45,1,3,3,3,"2","2",100.3,0
"1",22,1,1,3,1,"1","2",80,0
"1",67,1,2,2,2,"2","2",20.85,0
"1",68,3,1,3,1,"3","2",89.95,0
"2",49,3,1,1,3,"1","2",90.85,3
"2",4,3,1,1,1,"1","1",48.75,0
"1",63,3,3,1,3,"2","1",80,0
"1",2,1,1,1,1,"1","1",79.7,0
"1",21,1,2,2,2,"2","2",20.35,0
"1",55,1,3,1,1,"3","1",57.55,5
"1",1,1,2,2,2,"1","2",20.25,0
"1",17,1,2,2,2,"3","1",19.4,0
"1",30,3,3,3,3,"1","2",100.4,0
"1",22,1,3,1,1,"1","2",57.95,0
"1",9,1,1,3,1,"1","2",59.5,0
"1",1,1,2,2,2,"1","1",19.2,0
"1",21,3,1,1,3,"1","2",86.5,0
"1",19,3,1,1,1,"1","1",59.55,1
"1",69,3,1,3,3,"1","2",103.95,4
"2",1,2,1,1,1,"1","2",25.1,0
"1",72,3,3,3,1,"3","2",103.95,1
"1",70,3,3,3,1,"3","1",68.95,0
"1",66,3,3,1,3,"1","2",103.1,0
"1",7,2,1,1,1,"1","2",24.7,0
"2",46,3,3,3,3,"1","2",110.2,0
"1",39,2,3,3,1,"1","2",48.95,3
"1",32,3,1,1,1,"1","1",62.45,0
"1",24,1,1,1,3,"1","2",89.55,0
"1",6,1,1,1,3,"1","2",83.55,0
"1",37,3,3,3,1,"1","2",78.9,0
"1",8,1,2,2,2,"1","1",20.35,0
"1",72,3,3,3,1,"3","2",71.45,0
"2",71,2,3,1,1,"3","1",46.35,0
"1",16,1,1,3,3,"1","2",94.65,0
"1",57,2,3,1,3,"1","2",49.9,0
"1",66,3,2,2,2,"2","1",25.45,0
"2",17,1,1,3,1,"1","2",89.15,1
"1",21,1,2,2,2,"1","1",20.75,0
"1",66,3,3,1,1,"3","2",66.1,0
"1",17,3,1,3,3,"1","2",75.4,0
"1",1,1,1,1,1,"1","2",70.45,0
"1",58,1,3,1,1,"2","1",60.3,5
"1",8,1,2,2,2,"1","1",21.05,0
"1",27,1,3,3,1,"2","1",69.35,0
"1",34,3,1,1,3,"1","1",88.85,0
"1",30,1,1,3,3,"2","2",97,0
"1",33,1,1,3,1,"1","2",66.4,0
"1",1,2,1,1,1,"1","1",24.75,0
"1",14,3,3,1,3,"1","1",69.2,0
"1",16,3,1,1,1,"2","2",79.5,0
"1",49,1,1,3,3,"3","1",100.65,0
"1",19,3,1,3,3,"1","1",103.3,0
"1",70,3,3,3,1,"3","1",79.7,0
"1",32,1,3,1,1,"1","1",61.4,0
"1",18,1,1,1,1,"1","2",69.8,0
"1",37,2,3,1,1,"3","2",40.55,0
"1",4,3,1,1,1,"1","2",75.65,0
"1",16,3,3,1,1,"1","1",90.7,0
"1",17,3,1,1,1,"1","2",80.5,0
"1",19,1,3,1,1,"1","2",60.6,0
"1",60,3,1,3,3,"3","1",101.15,0
"1",51,3,2,2,2,"3","2",24.95,0
"1",28,1,2,2,2,"3","2",20.3,2
"1",43,1,1,1,3,"3","2",60,0
"1",42,1,2,2,2,"3","1",20.25,2
"1",3,1,1,3,1,"1","2",78.5,0
"1",1,1,1,1,1,"1","1",44.75,0
"1",3,1,2,2,2,"1","1",19.85,0
"1",63,3,3,3,1,"3","1",98,0
"2",3,1,1,3,1,"1","2",79.9,0
"1",68,3,3,3,3,"1","2",107.7,0
"2",30,3,1,3,3,"1","2",99.7,3
"1",60,3,1,3,3,"3","1",104.7,0
"1",15,3,1,1,1,"1","2",58.6,0
"2",45,3,1,3,3,"1","2",93.9,0
"1",70,1,3,3,3,"3","1",86.45,0
"1",10,3,1,3,3,"1","2",98.5,3
"1",4,1,2,2,2,"1","1",19.4,0
"1",1,1,1,1,1,"1","2",50.45,0
"1",68,3,2,2,2,"3","2",24.95,0
"1",22,1,3,1,1,"1","1",75,0
"1",38,3,1,3,1,"1","2",94.65,2
"1",1,3,1,3,3,"1","2",100.25,0
"1",18,1,1,1,1,"1","1",78.2,0
"1",29,1,1,3,3,"1","2",94.2,0
"1",16,3,1,1,3,"1","2",88.45,0
"1",1,1,1,1,1,"1","2",69.85,0
"1",12,1,3,1,1,"1","1",81.7,2
"1",31,2,1,3,3,"2","2",50.05,0
"1",4,1,1,1,3,"1","2",79.9,0
"1",48,3,1,1,3,"2","2",69.55,0
"1",15,3,2,2,2,"1","2",25.4,0
"1",50,1,3,1,1,"2","2",90.1,0
"1",7,1,1,1,1,"1","2",44.65,0
"2",41,3,3,1,1,"1","2",83.75,4
"1",68,1,3,1,1,"3","1",80.35,0
"2",26,3,1,3,3,"1","2",98.1,0
"1",57,2,1,3,3,"3","1",53.35,0
"1",3,1,2,2,2,"1","1",19.55,0
"1",1,1,2,2,2,"1","1",20.9,0
"1",19,1,3,1,1,"2","2",48.95,0
"1",3,1,1,3,1,"1","2",54.2,0
"1",59,3,2,2,2,"3","1",24.45,0
"1",1,1,1,1,1,"1","2",69.4,0
"1",42,2,3,3,1,"1","2",40.15,0
"1",7,3,1,1,1,"1","2",74.9,0
"1",67,3,2,2,2,"3","1",25.6,5
"1",1,1,1,1,1,"1","2",70.35,0
"1",66,3,3,3,3,"3","1",91.7,0
"1",61,3,1,1,3,"1","1",89.2,0
"1",4,3,2,2,2,"2","1",24.1,0
"2",42,1,3,1,1,"1","2",74.15,0
"1",64,3,1,1,1,"2","2",53.85,0
"2",54,3,3,3,3,"2","2",115.6,0
"1",1,1,2,2,2,"1","2",19.75,0
"1",54,3,2,2,2,"3","2",24.05,3
"1",18,3,2,2,2,"3","1",25.3,0
"1",3,1,1,1,3,"1","1",84.3,0
"1",1,1,1,1,1,"1","2",70.1,0
"1",72,3,3,3,3,"3","1",89.75,0
"2",60,1,1,3,3,"2","2",97.95,0
"1",11,1,2,2,2,"2","2",20,0
"1",12,3,3,1,1,"1","2",78.3,0
"1",61,1,1,3,3,"2","1",103.9,0
"1",39,1,2,2,2,"3","1",20.7,0
"1",55,3,1,3,3,"1","2",96.8,4
"1",17,3,3,3,1,"1","2",94.4,2
"1",37,1,2,2,2,"2","1",20.15,0
"1",72,3,2,2,2,"3","2",26,0
"2",72,3,1,3,1,"3","1",77.35,0
"1",8,1,3,1,3,"1","1",66.05,0
"1",22,1,2,2,2,"1","1",19.9,0
"1",1,1,1,3,1,"1","1",84.3,0
"1",38,3,1,1,3,"1","1",68.15,0
"1",17,1,1,3,3,"2","1",80.85,0
"2",70,3,1,3,1,"3","2",75.5,2
"2",72,3,3,3,3,"3","1",92.45,8
"1",28,1,1,1,3,"1","2",80.6,0
"1",15,1,1,3,1,"1","2",83.2,0
"1",72,3,3,3,3,"3","2",87.55,0
"2",11,3,1,3,3,"1","2",99.55,1
"2",8,3,1,1,1,"1","2",81.25,0
"1",57,3,1,3,3,"2","2",109.4,0
"1",1,1,2,2,2,"1","1",19.95,0
"1",46,2,3,3,1,"1","1",45.55,0
"1",30,1,2,2,2,"2","1",20.7,0
"2",10,1,3,1,1,"1","1",75.3,0
"1",23,3,3,3,1,"1","2",99.25,2
"1",32,1,3,1,3,"1","2",93.4,0
"1",13,1,3,1,1,"1","2",73.75,0
"1",39,1,1,1,1,"3","2",80.45,1
"1",44,1,1,3,1,"1","2",88.15,0
"2",9,1,1,1,1,"1","1",49.2,0
"1",67,1,2,2,2,"3","1",19.65,0
"1",9,3,1,1,1,"1","2",79.35,0
"1",15,3,1,1,1,"1","2",79.75,0
"1",71,3,1,3,3,"3","2",105.15,0
"1",1,1,1,1,1,"1","1",49,0
"1",30,3,1,3,3,"1","2",100.05,3
"1",1,1,1,1,1,"1","2",69.35,0
"1",17,2,1,3,3,"1","2",49.8,0
"1",3,1,1,1,3,"1","1",85.8,0
"1",67,3,3,3,3,"3","2",79.7,7
"1",1,1,2,2,2,"1","1",20.95,0
"2",1,3,1,1,1,"1","1",50.55,0
"2",32,3,1,1,1,"1","1",79.3,0
"1",41,1,2,2,2,"2","1",19.5,1
"1",1,1,1,3,1,"1","2",80.55,0
"1",1,1,1,1,1,"1","1",44.15,0
"1",12,3,1,1,1,"1","2",84.5,1
"1",62,3,3,3,3,"1","2",105.5,0
"1",22,1,1,1,3,"1","2",84.3,2
"1",17,3,1,1,1,"1","2",92.7,0
"1",72,3,2,2,2,"3","2",26.25,0
"1",56,3,1,3,1,"1","2",96.95,0
"1",9,1,2,2,2,"1","2",20.45,0
"1",72,3,3,3,3,"3","2",115.8,0
"1",20,1,3,3,3,"1","2",108.2,0
"1",19,1,2,2,2,"3","1",20.2,0
"1",2,1,1,1,1,"1","2",67.75,0
"1",53,2,1,3,3,"2","1",54.9,4
"2",27,3,1,1,3,"1","2",85.25,0
"1",6,1,2,2,2,"1","1",20.15,0
"1",9,3,1,3,1,"2","2",90.35,0
"1",8,3,1,1,1,"1","1",55.75,0
"1",71,3,3,3,3,"3","1",114.6,0
"1",10,3,1,1,1,"1","2",80.05,0
"1",1,1,2,2,2,"1","1",20,0
"1",71,2,3,3,3,"2","1",66.8,0
"1",68,1,1,3,3,"2","2",100.3,0
"1",34,3,1,3,3,"1","2",105.35,0
"1",26,1,1,1,1,"2","2",85.2,0
"1",22,1,3,1,1,"1","2",48.8,0
"1",7,1,2,2,2,"1","2",18.95,0
"1",20,1,1,1,1,"1","2",69.8,0
"1",60,3,1,3,3,"1","2",106.15,0
"1",72,1,2,2,2,"3","1",20.55,0
"2",72,3,1,3,3,"2","2",105.75,3
"1",4,3,2,2,2,"1","1",25.25,0
"1",16,1,2,2,2,"1","1",19.75,0
"2",62,3,3,3,3,"2","2",104.85,0
"1",10,1,1,1,3,"1","2",60.95,0
"1",31,3,1,1,1,"1","2",81.15,0
"1",71,1,2,2,2,"3","1",19.1,0
"1",58,1,2,2,2,"3","1",20.8,0
"1",70,3,3,3,3,"3","2",90.15,0
"1",71,3,3,3,3,"3","1",90.1,0
"2",69,3,3,1,3,"3","1",74.1,0
"2",1,3,1,1,3,"1","2",85.05,0
"1",72,3,3,3,3,"3","2",118.75,0
"1",26,1,1,1,3,"1","1",85.9,0
"1",33,3,1,1,3,"1","2",95,0
"1",10,1,2,2,2,"3","1",20.15,0
"2",57,3,3,1,3,"3","1",101.3,0
"1",10,1,2,2,2,"1","2",21.2,0
"1",39,3,2,2,2,"2","2",24.2,0
"1",11,1,2,2,2,"1","1",20.3,0
"1",21,1,1,3,3,"1","2",102.8,4
"1",68,3,1,3,3,"3","1",85.3,2
"1",18,3,1,3,1,"2","2",89.6,0
"1",6,1,1,3,3,"1","2",99.95,0
"1",18,3,3,1,1,"1","1",56.25,0
"1",52,1,1,1,1,"2","2",50.95,0
"1",56,3,3,3,3,"3","1",115.85,0
"1",45,3,1,3,3,"1","2",103.65,0
"1",67,3,2,2,2,"3","2",26.1,0
"1",3,2,3,1,1,"1","1",35.1,0
"2",65,1,1,3,3,"1","2",99.1,0
"1",63,3,1,1,3,"3","1",67.25,0
"1",11,3,2,2,2,"3","1",25,0
"1",1,1,1,1,3,"1","2",59.55,0
"1",55,3,1,3,3,"3","2",77.8,0
"1",25,3,1,1,1,"2","2",55.1,0
"1",72,3,3,3,3,"2","2",117.8,7
"1",72,3,2,2,2,"3","2",24.15,5
"1",65,2,1,3,1,"3","1",45.25,0
"2",54,3,1,1,1,"1","2",79.5,0
"1",7,1,2,2,2,"1","1",20.25,0
"1",72,3,3,1,1,"3","1",64.75,0
"1",21,1,1,3,1,"1","1",54.6,0
"1",2,1,2,2,2,"1","2",20.7,0
"2",4,1,1,3,3,"1","2",94.75,0
"1",3,3,1,1,1,"1","2",79.65,0
"1",72,3,3,3,3,"3","1",115.8,0
"1",6,1,3,1,1,"1","2",49.45,0
"1",52,1,1,1,3,"1","2",83.8,1
"2",69,3,1,1,3,"1","2",95.35,0
"1",8,1,1,3,3,"1","2",94.7,0
"2",8,1,1,1,1,"1","2",74.05,0
"2",63,3,1,1,3,"1","2",89.6,2
"1",60,3,3,3,3,"2","2",116.6,0
"1",12,1,3,1,1,"1","1",54.2,0
"1",13,1,2,2,2,"1","2",19.3,0
"1",22,3,3,1,1,"1","1",65.05,0
"1",5,3,1,3,1,"1","2",92.5,1
"1",1,1,2,2,2,"1","1",19.45,0
"1",72,3,2,2,2,"3","2",24.05,0
"1",2,1,2,2,2,"1","1",18.75,0
"1",40,1,2,2,2,"3","1",20.15,0
"1",44,1,2,2,2,"2","1",20,0
"2",71,1,3,3,1,"2","2",71,0
"1",2,3,1,1,1,"1","2",75.55,0
"2",26,3,1,3,3,"1","2",93.6,0
"1",1,1,1,1,1,"1","2",70,0
"1",1,2,1,1,1,"1","1",24.4,0
"1",65,1,3,3,3,"3","2",74.8,6
"1",3,3,1,3,1,"1","2",65.25,0
"1",13,1,1,1,1,"1","2",50.55,0
"1",33,3,1,3,3,"1","2",104.4,3
"1",1,1,1,1,1,"1","2",70.7,0
"1",4,1,1,1,1,"1","1",45.25,0
"1",2,1,1,1,1,"1","2",70.3,0
"1",72,3,3,3,3,"3","2",108.95,5
"1",37,3,2,2,2,"1","1",26.45,0
"1",15,1,3,3,1,"1","1",86.2,1
"1",23,1,2,2,2,"2","2",19.65,1
"1",30,2,1,3,3,"1","1",51.2,4
"1",42,1,2,2,2,"2","2",19.05,0
"1",32,3,3,3,3,"2","1",74.75,0
"1",22,3,1,1,1,"1","2",75.8,0
"1",42,2,1,1,1,"1","2",25.1,0
"1",8,1,1,1,1,"1","1",44.45,0
"1",65,3,3,3,3,"3","2",104.3,0
"1",2,1,2,2,2,"1","1",19.5,0
"1",70,3,3,3,3,"3","2",89,0
"1",22,1,2,2,2,"1","1",20.15,0
"2",4,3,1,1,1,"1","2",74.9,0
"1",2,3,1,1,1,"1","1",74.9,0
"1",67,2,3,1,1,"3","1",36.15,0
"1",25,1,2,2,2,"1","2",19.2,0
"1",20,1,2,2,2,"1","1",19.25,0
"1",2,1,3,1,3,"1","2",61.2,0
"1",51,1,2,2,2,"3","1",20.45,0
"1",46,2,3,1,1,"1","1",35.05,0
"1",25,3,1,3,3,"1","2",100.25,2
"1",13,1,1,1,1,"1","1",44,0
"2",25,3,3,3,3,"1","2",102.8,3
"1",26,1,1,1,1,"2","1",50.35,0
"1",43,3,1,3,3,"2","2",100,4
"1",19,1,2,2,2,"1","2",20,0
"1",10,1,1,3,3,"1","2",99.85,3
"1",2,3,1,3,3,"1","2",94.2,0
"1",72,3,3,3,3,"3","2",86.4,0
"2",18,3,3,1,1,"1","2",58.4,0
"2",9,3,1,1,3,"1","2",83.85,0
"2",27,3,1,1,3,"1","1",88.3,2
"1",24,3,1,3,3,"1","2",94.1,0
"1",69,1,1,3,3,"2","2",104.05,4
"1",46,3,1,3,3,"3","2",108.9,0
"2",72,3,3,1,3,"3","2",107.4,4
"1",22,1,1,3,3,"1","2",94.7,2
"2",70,3,3,1,3,"1","2",90.85,5
"1",2,1,2,2,2,"1","1",19.9,0
"1",31,1,1,1,3,"1","2",66.4,0
"2",56,3,1,3,3,"1","2",100.65,7
"1",16,1,3,3,3,"1","1",100.7,0
"1",52,3,2,2,2,"3","1",25.6,0
"1",13,1,2,2,2,"1","2",19.85,0
"1",35,1,2,2,2,"2","1",20.75,0
"1",59,1,1,3,3,"3","1",95.8,0
"1",72,1,1,3,3,"1","2",94.65,0
"2",66,3,1,3,3,"3","2",80.55,6
"1",49,3,3,1,3,"3","1",106.65,0
"1",2,1,1,1,1,"1","2",45.85,0
"2",21,3,1,3,3,"1","2",104.35,0
"2",54,2,1,3,3,"2","2",55.45,0
"2",24,3,3,1,1,"1","2",78.85,0
"1",1,3,3,1,1,"1","1",61.15,0
"1",6,1,3,1,1,"1","2",78.95,0
"1",1,1,1,1,1,"1","2",44.45,0
"1",49,3,3,3,3,"2","2",109.2,0
"1",56,1,3,1,1,"3","2",61.3,0
"2",56,3,3,1,3,"1","2",96.85,0
"1",6,2,1,1,1,"3","1",40.55,0
"1",32,1,2,2,2,"2","1",19.8,0
"1",50,3,3,3,3,"2","2",108.25,2
"1",58,3,1,3,3,"2","2",105.05,0
"1",65,3,3,3,3,"3","2",90.45,0
"1",64,3,3,3,3,"3","2",86.4,0
"1",66,3,3,1,1,"3","1",66.9,0
"1",38,3,3,3,3,"2","2",110.7,0
"1",20,1,2,2,2,"2","2",20,0
"1",36,3,1,1,3,"1","2",84.9,0
"2",64,3,1,3,3,"2","1",102.1,0
"1",1,1,2,2,2,"1","1",20.25,0
"1",60,1,1,3,1,"2","2",70.15,0
"1",1,1,1,1,1,"1","2",74.35,0
"1",50,3,3,1,3,"2","2",80.05,0
"1",1,3,1,1,1,"1","1",62.05,0
"1",72,2,3,1,3,"3","2",49.2,0
"1",60,1,2,2,2,"3","2",20.5,0
"1",46,2,3,1,1,"3","1",38.25,0
"1",69,2,1,3,3,"3","2",54.95,0
"2",31,3,1,3,1,"1","2",96.6,0
"1",19,1,2,2,2,"2","1",19.9,0
"1",71,1,2,2,2,"3","1",19.9,0
"1",12,1,3,1,1,"1","2",84.6,0
"1",39,1,3,3,3,"2","1",80,4
"1",44,3,1,3,3,"2","2",85.25,0
"1",56,3,3,3,1,"3","1",81.25,0
"1",72,3,3,3,3,"3","2",115.5,0
"1",5,3,1,3,3,"1","1",104.1,0
"1",11,3,3,1,1,"1","2",79,0
"2",24,2,3,1,3,"1","1",39.1,1
"2",15,1,1,3,3,"1","2",94.65,0
"1",72,1,2,2,2,"3","2",20.8,0
"1",56,3,1,1,1,"3","1",59.5,0
"2",64,1,2,2,2,"3","2",20.05,0
"1",34,3,1,3,3,"1","2",100.45,0
"1",2,3,1,1,1,"1","2",76.5,0
"1",35,1,2,2,2,"2","1",20.6,0
"1",22,1,2,2,2,"2","1",20.3,0
"1",5,1,1,1,1,"1","2",49.2,0
"1",9,2,3,1,1,"2","1",39.55,0
"1",11,3,2,2,2,"1","1",23.15,0
"1",23,1,2,2,2,"2","1",20.45,0
"1",4,1,1,1,3,"1","1",80.85,0
"1",68,3,2,2,2,"3","1",25.25,0
"1",33,1,1,3,3,"1","1",91.25,0
"1",31,1,3,3,1,"1","2",72.45,0
"1",1,3,1,1,1,"1","1",60.1,0
"1",56,1,2,2,2,"3","1",19.7,0
"1",1,1,1,3,1,"1","2",78.95,0
"1",66,1,3,3,1,"2","2",75.1,0
"1",72,3,2,2,2,"3","1",25,0
"2",34,1,1,1,1,"1","1",69.15,0
"1",58,1,1,3,1,"1","2",91.55,5
"1",2,1,1,1,1,"1","2",45.15,0
"1",37,2,1,3,1,"3","1",35.8,0
"1",71,3,3,3,3,"3","2",113.15,0
"1",1,1,2,2,2,"2","1",19.85,0
"2",71,1,2,2,2,"3","1",19.8,0
"1",35,1,2,2,2,"2","1",19.9,0
"1",6,1,2,2,2,"2","1",19.7,0
"1",3,1,1,3,1,"1","2",79.4,0
"1",69,1,1,1,1,"2","1",59.1,0
"1",44,2,1,3,3,"2","2",53.95,4
"1",53,3,1,1,3,"2","2",91.15,3
"1",24,1,1,3,3,"1","2",99.3,1
"1",5,1,1,1,1,"1","2",68.95,0
"1",2,1,1,1,1,"1","1",51.55,0
"1",62,3,2,2,2,"3","2",24.4,0
"1",19,1,1,3,3,"1","2",96.8,1
"1",9,1,1,1,1,"1","1",70.05,0
"1",53,1,2,2,2,"3","1",19.5,0
"1",5,1,1,1,3,"1","1",78.75,0
"2",71,3,3,3,1,"2","1",69.2,0
"1",1,1,2,2,2,"1","2",19.55,0
"1",18,3,1,1,1,"1","2",80.65,0
"1",72,3,1,3,3,"3","2",103.65,0
"1",4,1,3,1,1,"1","1",54.7,0
"1",59,3,1,1,1,"3","1",54.15,0
"1",1,1,1,1,1,"1","1",71.1,0
"2",31,3,1,1,3,"1","2",84.85,0
"1",3,1,2,2,2,"1","1",20,0
"2",65,3,1,3,3,"2","2",106.25,8
"1",49,1,1,3,3,"2","2",99.25,0
"1",2,1,2,2,2,"1","1",19.35,0
"1",53,1,2,2,2,"2","1",20.8,0
"1",55,1,3,3,3,"2","2",94.75,0
"1",72,3,3,3,3,"3","2",114.05,0
"2",36,3,1,1,1,"1","2",74.9,0
"1",10,1,2,2,2,"1","2",19.8,0
"2",1,3,1,3,3,"1","2",94,0
"1",72,3,3,1,3,"3","1",80.85,0
"1",28,1,1,1,1,"1","1",54.65,0
"1",38,3,3,3,1,"1","1",91.7,0
"1",61,3,3,3,3,"2","2",118.6,0
"1",52,3,2,2,2,"3","1",24.55,0
"1",67,1,2,2,2,"2","2",19.45,0
"1",34,3,3,3,3,"3","2",116.15,0
"1",54,1,3,3,3,"3","1",80.6,0
"1",1,1,2,2,2,"1","2",20.3,0
"2",15,3,1,1,3,"1","1",89.85,1
"1",4,1,1,1,1,"1","2",46,0
"1",9,1,1,3,1,"1","1",66.25,1
"1",46,1,1,3,3,"1","2",99.8,0
"1",22,3,1,3,1,"1","2",90,0
"1",38,1,1,1,1,"2","2",70.45,0
"1",55,3,3,3,1,"2","2",75,0
"1",1,1,2,2,2,"1","1",19.9,0
"2",64,1,3,1,1,"2","1",80.3,0
"1",53,1,2,2,2,"3","1",19.75,0
"1",58,3,3,3,3,"3","2",84.3,0
"1",56,2,1,3,3,"2","2",54.05,0
"1",72,1,3,3,3,"3","2",104.9,0
"1",1,1,3,1,1,"1","2",53.95,0
"2",72,3,1,3,3,"2","2",97.25,0
"1",22,3,1,1,3,"1","1",83.05,0
"2",8,3,1,3,3,"1","2",105.5,0
"1",16,1,1,3,1,"1","2",81,0
"1",39,2,1,1,1,"1","1",41.1,0
"1",12,1,1,1,1,"1","2",45,0
"1",54,1,3,3,3,"3","2",74.55,0
"1",18,2,3,1,1,"2","2",40.2,0
"1",32,1,3,1,3,"2","1",70.5,0
"1",41,1,2,2,2,"2","2",19.75,0
"1",67,3,2,2,2,"3","1",24.65,0
"1",65,3,3,3,3,"1","2",104.25,1
"1",25,3,3,3,1,"1","2",78.35,0
"1",1,1,1,1,1,"1","2",69.8,0
"1",67,3,1,3,3,"2","2",109.7,0
"2",7,3,1,1,1,"1","1",73.75,0
"2",43,2,3,1,1,"1","2",33.45,0
"1",24,1,3,3,3,"1","2",94.6,2
"2",9,3,3,1,1,"1","1",54.55,0
"1",69,1,2,2,2,"3","1",20.2,0
"1",37,1,2,2,2,"2","1",20.3,0
"1",20,2,3,1,1,"3","2",39.4,0
"1",7,1,1,1,1,"1","1",69.15,0
"2",37,3,1,1,1,"1","2",76.25,0
"1",5,3,1,3,3,"1","2",93.9,0
"1",41,2,1,3,3,"2","2",51.35,0
"1",54,1,3,3,3,"2","2",100.05,0
"2",3,1,1,1,1,"1","2",70.4,0
"2",69,1,2,2,2,"3","1",20.3,0
"1",53,1,1,1,3,"2","2",94.45,0
"1",18,2,1,3,1,"2","1",46.4,0
"1",64,1,3,3,3,"3","2",104.05,0
"1",31,3,1,1,3,"1","2",91.15,3
"1",20,2,1,1,1,"1","1",24.9,0
"1",57,1,3,1,1,"2","1",59.6,0
"2",63,3,3,3,3,"3","1",108.5,2
"1",13,2,3,1,1,"3","1",40.55,0
"2",48,1,1,1,3,"2","2",58.95,0
"1",2,1,1,1,1,"1","2",70.95,0
"1",57,1,2,2,2,"3","1",20.75,0
"1",71,3,1,3,3,"2","2",113.15,0
"1",7,3,1,1,1,"1","1",48.8,0
"1",16,3,1,1,3,"1","2",63.05,0
"1",34,3,1,3,3,"1","1",100.85,0
"1",37,3,1,3,3,"1","2",99.5,3
"1",16,3,1,1,1,"1","2",80.55,0
"1",48,3,3,1,1,"2","2",64.4,0
"1",58,1,1,3,3,"2","2",75.2,0
"1",72,3,3,3,3,"3","2",84.9,0
"1",7,1,2,2,2,"1","1",19.3,0
"1",38,1,3,1,1,"1","2",83.9,4
"2",48,3,3,3,3,"1","1",117.45,6
"1",10,1,3,3,3,"1","2",104.4,0
"1",30,1,3,3,1,"2","1",74.65,0
"1",31,3,1,3,1,"1","2",59.05,0
"2",46,3,1,1,3,"2","2",69.1,0
"1",50,1,2,2,2,"3","1",20.55,0
"1",28,1,1,1,1,"1","1",76.55,0
"1",66,2,3,3,3,"3","2",62.5,0
