"","SeniorCitizen","tenure","MultipleLines","OnlineSecurity","StreamingTV","StreamingMovies","Contract","PaperlessBilling","MonthlyCharges","numTechTickets","Churn"
"4258","2",46,3,1,3,3,"1","2",104.45,0,1
"4259","2",66,3,1,3,3,"1","2",100.05,5,0
"4260","1",62,3,3,1,3,"2","1",102,4,0
"4261","1",72,3,3,3,3,"3","2",91.15,0,1
"4262","1",35,1,1,3,1,"2","2",89.7,0,1
"4263","1",17,3,3,1,1,"1","1",90.2,0,0
"4264","1",72,3,3,3,3,"3","2",92.4,0,1
"4265","1",28,1,2,2,2,"2","1",19.9,0,1
"4266","1",56,3,2,2,2,"3","2",25.15,0,0
"4267","1",31,3,1,1,1,"1","2",79.85,0,0
"4268","1",45,1,2,2,2,"2","1",18.85,0,1
"4269","1",1,3,2,2,2,"1","2",25.75,0,1
"4270","1",2,1,1,1,1,"1","2",49.6,0,0
"4271","1",6,1,2,2,2,"1","2",20.95,0,1
"4272","1",48,1,1,3,3,"2","2",97.05,0,1
"4273","1",25,3,2,2,2,"1","2",25.4,0,1
"4274","1",64,1,2,2,2,"3","2",19.7,0,1
"4275","1",50,2,3,1,1,"1","2",35,0,1
"4276","1",52,3,1,3,3,"2","1",101.25,0,1
"4277","2",4,1,1,1,1,"1","2",70.2,0,1
"4278","2",32,1,1,3,3,"1","1",90.95,0,1
"4279","1",45,3,3,3,1,"3","1",73.85,0,1
"4280","1",9,3,3,1,3,"1","2",88.05,0,1
"4281","2",66,3,1,3,3,"2","2",105.95,6,0
"4282","1",3,3,1,1,3,"1","1",91.85,0,0
"4283","1",54,1,2,2,2,"3","1",20.1,0,1
"4284","1",1,2,1,3,1,"1","1",40.1,0,0
"4285","1",64,3,3,3,3,"3","1",110.3,0,1
"4286","2",31,3,1,1,1,"1","2",73.9,0,0
"4287","1",14,1,1,3,3,"1","2",89.8,2,0
"4288","1",12,1,3,3,1,"2","2",85.15,0,1
"4289","2",67,1,3,1,1,"2","2",60.95,0,1
"4290","1",35,3,3,3,1,"1","1",72.25,3,0
"4291","1",45,3,3,1,3,"3","1",73.55,0,1
"4292","1",10,1,1,1,1,"1","1",46,0,1
"4293","2",29,3,3,1,1,"1","2",58.55,0,1
"4294","1",24,3,2,2,2,"2","1",24.6,0,1
"4295","1",66,1,2,2,2,"3","2",19.75,0,1
"4296","1",51,1,3,3,1,"2","1",86.35,0,1
"4297","1",45,3,2,2,2,"3","1",25.5,0,1
"4298","1",49,1,2,2,2,"2","1",19,1,1
"4299","1",29,1,2,2,2,"3","2",19.55,0,1
"4300","1",40,3,3,3,3,"1","2",110.1,0,1
"4301","2",37,3,1,3,3,"1","2",96.55,3,0
"4302","1",25,1,1,1,1,"1","1",69.75,0,1
"4303","1",22,2,1,3,3,"1","2",50.6,0,1
"4304","1",72,2,3,3,3,"3","2",65.6,0,1
"4305","1",7,2,1,1,3,"1","2",40.1,1,0
"4306","1",33,1,1,3,3,"3","1",82.1,0,1
"4307","1",23,1,1,1,1,"1","2",79.1,1,1
"4308","2",24,3,1,3,3,"1","2",101.25,2,0
"4309","1",1,1,1,3,1,"1","1",79.55,0,0
"4310","1",69,3,3,3,3,"3","1",90.65,0,1
"4311","1",3,1,2,2,2,"2","2",20.55,0,1
"4312","1",56,1,1,3,3,"2","2",75.75,0,1
"4313","1",65,3,3,3,3,"2","2",110,0,1
"4314","1",71,1,2,2,2,"2","1",20.85,0,1
"4315","2",14,3,1,1,1,"1","2",80.35,0,1
"4316","1",2,1,1,1,1,"1","2",70.15,0,1
"4317","1",32,3,1,3,1,"2","1",84.05,0,0
"4318","1",40,1,3,1,3,"1","1",67.45,0,1
"4319","1",1,1,2,2,2,"1","1",20.75,0,1
"4320","1",1,1,1,3,3,"1","2",89.1,0,0
"4321","1",7,1,1,1,1,"1","2",69.9,0,1
"4322","1",15,3,1,1,1,"1","2",51.1,0,1
"4323","1",17,3,3,3,1,"1","1",94.4,1,0
"4324","1",19,1,1,1,1,"1","2",78.25,1,0
"4325","1",71,3,2,2,2,"3","1",25.55,0,1
"4326","1",54,3,3,1,1,"3","1",60,0,1
"4327","1",31,3,3,1,1,"1","2",90.55,0,1
"4328","1",11,1,3,1,1,"1","1",76.4,0,1
"4329","2",18,1,1,1,3,"1","2",84.95,0,1
"4330","2",72,3,3,3,3,"3","2",110.1,0,1
"4331","2",71,3,1,3,3,"1","2",99.65,6,1
"4332","2",5,2,1,3,1,"1","1",45.4,0,1
"4333","1",38,3,1,1,3,"2","1",69,0,1
"4334","1",5,1,1,1,1,"1","2",48.65,0,1
"4335","2",2,1,1,1,1,"1","2",44.15,0,0
"4336","2",52,3,3,1,1,"3","1",59.85,0,1
"4337","2",8,3,1,1,1,"1","2",75.75,0,0
"4338","1",68,3,1,3,3,"3","2",80.65,0,1
"4339","1",69,1,2,2,2,"2","2",20.55,0,1
"4340","1",42,3,3,1,1,"1","2",66.4,0,1
"4341","1",50,1,1,3,3,"3","2",100.2,0,1
"4342","1",1,1,2,2,2,"1","2",19.1,0,0
"4343","2",1,3,3,1,1,"1","2",80.3,0,0
"4344","1",33,1,1,1,1,"1","2",44.55,0,1
"4345","1",7,1,2,2,2,"1","1",20.35,0,1
"4346","1",64,3,3,1,1,"1","2",91.8,0,1
"4347","1",1,1,1,1,1,"1","2",74.9,0,0
"4348","1",59,1,2,2,2,"3","2",20.2,0,1
"4349","1",6,3,1,1,1,"1","1",50.35,0,1
"4350","1",3,1,2,2,2,"1","1",18.8,0,1
"4351","1",15,1,2,2,2,"1","1",20.45,0,1
"4352","1",13,1,1,3,3,"2","2",64.75,0,1
"4353","1",23,3,1,3,3,"1","2",98.7,0,1
"4354","2",31,3,3,3,1,"1","1",89.45,0,1
"4355","1",29,1,3,1,1,"2","2",58.75,0,1
"4356","1",49,1,2,2,2,"2","1",20.7,0,1
"4357","1",56,3,1,3,1,"1","2",85.6,0,1
"4358","1",63,3,3,1,3,"3","2",80.3,0,1
"4359","1",63,3,1,3,3,"3","1",79.8,0,1
"4360","2",24,3,3,1,1,"1","2",79.85,2,1
"4361","2",36,1,1,1,1,"2","1",54.1,0,1
"4362","2",9,1,1,3,1,"1","2",80.85,0,0
"4363","1",3,2,1,1,1,"1","1",24.75,0,0
"4364","1",21,1,3,3,3,"2","1",80.9,0,1
"4365","1",13,3,2,2,2,"2","1",24.5,0,1
"4366","1",1,1,2,2,2,"1","2",20.15,0,1
"4367","1",25,1,2,2,2,"2","1",20.05,1,1
"4368","1",71,1,2,2,2,"3","2",19.6,0,1
"4369","1",66,3,3,3,3,"2","2",114.3,0,1
"4370","1",45,1,3,3,3,"2","2",100.3,0,1
"4371","1",22,1,1,3,1,"1","2",80,0,1
"4372","1",67,1,2,2,2,"2","2",20.85,0,1
"4373","1",68,3,1,3,1,"3","2",89.95,0,1
"4374","2",49,3,1,1,3,"1","2",90.85,3,0
"4375","2",4,3,1,1,1,"1","1",48.75,0,1
"4376","1",63,3,3,1,3,"2","1",80,0,1
"4377","1",2,1,1,1,1,"1","1",79.7,0,0
"4378","1",21,1,2,2,2,"2","2",20.35,0,1
"4379","1",55,1,3,1,1,"3","1",57.55,5,0
"4380","1",1,1,2,2,2,"1","2",20.25,0,1
"4381","1",17,1,2,2,2,"3","1",19.4,0,1
"4382","1",30,3,3,3,3,"1","2",100.4,0,1
"4383","1",22,1,3,1,1,"1","2",57.95,0,1
"4384","1",9,1,1,3,1,"1","2",59.5,0,1
"4385","1",1,1,2,2,2,"1","1",19.2,0,1
"4386","1",21,3,1,1,3,"1","2",86.5,0,0
"4387","1",19,3,1,1,1,"1","1",59.55,1,1
"4388","1",69,3,1,3,3,"1","2",103.95,4,0
"4389","2",1,2,1,1,1,"1","2",25.1,0,0
"4390","1",72,3,3,3,1,"3","2",103.95,1,1
"4391","1",70,3,3,3,1,"3","1",68.95,0,1
"4392","1",66,3,3,1,3,"1","2",103.1,0,1
"4393","1",7,2,1,1,1,"1","2",24.7,0,1
"4394","2",46,3,3,3,3,"1","2",110.2,0,1
"4395","1",39,2,3,3,1,"1","2",48.95,3,0
"4396","1",32,3,1,1,1,"1","1",62.45,0,1
"4397","1",24,1,1,1,3,"1","2",89.55,0,1
"4398","1",6,1,1,1,3,"1","2",83.55,0,0
"4399","1",37,3,3,3,1,"1","2",78.9,0,1
"4400","1",8,1,2,2,2,"1","1",20.35,0,1
"4401","1",72,3,3,3,1,"3","2",71.45,0,1
"4402","2",71,2,3,1,1,"3","1",46.35,0,1
"4403","1",16,1,1,3,3,"1","2",94.65,0,1
"4404","1",57,2,3,1,3,"1","2",49.9,0,1
"4405","1",66,3,2,2,2,"2","1",25.45,0,1
"4406","2",17,1,1,3,1,"1","2",89.15,1,0
"4407","1",21,1,2,2,2,"1","1",20.75,0,1
"4408","1",66,3,3,1,1,"3","2",66.1,0,1
"4409","1",17,3,1,3,3,"1","2",75.4,0,1
"4410","1",1,1,1,1,1,"1","2",70.45,0,0
"4411","1",58,1,3,1,1,"2","1",60.3,5,0
"4412","1",8,1,2,2,2,"1","1",21.05,0,1
"4413","1",27,1,3,3,1,"2","1",69.35,0,1
"4414","1",34,3,1,1,3,"1","1",88.85,0,1
"4415","1",30,1,1,3,3,"2","2",97,0,1
"4416","1",33,1,1,3,1,"1","2",66.4,0,1
"4417","1",1,2,1,1,1,"1","1",24.75,0,0
"4418","1",14,3,3,1,3,"1","1",69.2,0,1
"4419","1",16,3,1,1,1,"2","2",79.5,0,1
"4420","1",49,1,1,3,3,"3","1",100.65,0,1
"4421","1",19,3,1,3,3,"1","1",103.3,0,0
"4422","1",70,3,3,3,1,"3","1",79.7,0,1
"4423","1",32,1,3,1,1,"1","1",61.4,0,1
"4424","1",18,1,1,1,1,"1","2",69.8,0,1
"4425","1",37,2,3,1,1,"3","2",40.55,0,1
"4426","1",4,3,1,1,1,"1","2",75.65,0,1
"4427","1",16,3,3,1,1,"1","1",90.7,0,1
"4428","1",17,3,1,1,1,"1","2",80.5,0,1
"4429","1",19,1,3,1,1,"1","2",60.6,0,1
"4430","1",60,3,1,3,3,"3","1",101.15,0,1
"4431","1",51,3,2,2,2,"3","2",24.95,0,1
"4432","1",28,1,2,2,2,"3","2",20.3,2,1
"4433","1",43,1,1,1,3,"3","2",60,0,1
"4434","1",42,1,2,2,2,"3","1",20.25,2,1
"4435","1",3,1,1,3,1,"1","2",78.5,0,0
"4436","1",1,1,1,1,1,"1","1",44.75,0,1
"4437","1",3,1,2,2,2,"1","1",19.85,0,0
"4438","1",63,3,3,3,1,"3","1",98,0,1
"4439","2",3,1,1,3,1,"1","2",79.9,0,0
"4440","1",68,3,3,3,3,"1","2",107.7,0,1
"4441","2",30,3,1,3,3,"1","2",99.7,3,0
"4442","1",60,3,1,3,3,"3","1",104.7,0,1
"4443","1",15,3,1,1,1,"1","2",58.6,0,0
"4444","2",45,3,1,3,3,"1","2",93.9,0,1
"4445","1",70,1,3,3,3,"3","1",86.45,0,1
"4446","1",10,3,1,3,3,"1","2",98.5,3,0
"4447","1",4,1,2,2,2,"1","1",19.4,0,1
"4448","1",1,1,1,1,1,"1","2",50.45,0,0
"4449","1",68,3,2,2,2,"3","2",24.95,0,1
"4450","1",22,1,3,1,1,"1","1",75,0,1
"4451","1",38,3,1,3,1,"1","2",94.65,2,0
"4452","1",1,3,1,3,3,"1","2",100.25,0,0
"4453","1",18,1,1,1,1,"1","1",78.2,0,1
"4454","1",29,1,1,3,3,"1","2",94.2,0,1
"4455","1",16,3,1,1,3,"1","2",88.45,0,0
"4456","1",1,1,1,1,1,"1","2",69.85,0,0
"4457","1",12,1,3,1,1,"1","1",81.7,2,0
"4458","1",31,2,1,3,3,"2","2",50.05,0,1
"4459","1",4,1,1,1,3,"1","2",79.9,0,0
"4460","1",48,3,1,1,3,"2","2",69.55,0,1
"4461","1",15,3,2,2,2,"1","2",25.4,0,0
"4462","1",50,1,3,1,1,"2","2",90.1,0,1
"4463","1",7,1,1,1,1,"1","2",44.65,0,1
"4464","2",41,3,3,1,1,"1","2",83.75,4,0
"4465","1",68,1,3,1,1,"3","1",80.35,0,1
"4466","2",26,3,1,3,3,"1","2",98.1,0,1
"4467","1",57,2,1,3,3,"3","1",53.35,0,1
"4468","1",3,1,2,2,2,"1","1",19.55,0,1
"4469","1",1,1,2,2,2,"1","1",20.9,0,0
"4470","1",19,1,3,1,1,"2","2",48.95,0,1
"4471","1",3,1,1,3,1,"1","2",54.2,0,1
"4472","1",59,3,2,2,2,"3","1",24.45,0,1
"4473","1",1,1,1,1,1,"1","2",69.4,0,0
"4474","1",42,2,3,3,1,"1","2",40.15,0,1
"4475","1",7,3,1,1,1,"1","2",74.9,0,0
"4476","1",67,3,2,2,2,"3","1",25.6,5,1
"4477","1",1,1,1,1,1,"1","2",70.35,0,1
"4478","1",66,3,3,3,3,"3","1",91.7,0,1
"4479","1",61,3,1,1,3,"1","1",89.2,0,1
"4480","1",4,3,2,2,2,"2","1",24.1,0,1
"4481","2",42,1,3,1,1,"1","2",74.15,0,0
"4482","1",64,3,1,1,1,"2","2",53.85,0,1
"4483","2",54,3,3,3,3,"2","2",115.6,0,1
"4484","1",1,1,2,2,2,"1","2",19.75,0,1
"4485","1",54,3,2,2,2,"3","2",24.05,3,1
"4486","1",18,3,2,2,2,"3","1",25.3,0,1
"4487","1",3,1,1,1,3,"1","1",84.3,0,1
"4488","1",1,1,1,1,1,"1","2",70.1,0,0
"4489","1",72,3,3,3,3,"3","1",89.75,0,1
"4490","2",60,1,1,3,3,"2","2",97.95,0,1
"4491","1",11,1,2,2,2,"2","2",20,0,1
"4492","1",12,3,3,1,1,"1","2",78.3,0,0
"4493","1",61,1,1,3,3,"2","1",103.9,0,1
"4494","1",39,1,2,2,2,"3","1",20.7,0,1
"4495","1",55,3,1,3,3,"1","2",96.8,4,0
"4496","1",17,3,3,3,1,"1","2",94.4,2,0
"4497","1",37,1,2,2,2,"2","1",20.15,0,1
"4498","1",72,3,2,2,2,"3","2",26,0,1
"4499","2",72,3,1,3,1,"3","1",77.35,0,1
"4500","1",8,1,3,1,3,"1","1",66.05,0,1
"4501","1",22,1,2,2,2,"1","1",19.9,0,1
"4502","1",1,1,1,3,1,"1","1",84.3,0,0
"4503","1",38,3,1,1,3,"1","1",68.15,0,1
"4504","1",17,1,1,3,3,"2","1",80.85,0,1
"4505","2",70,3,1,3,1,"3","2",75.5,2,1
"4506","2",72,3,3,3,3,"3","1",92.45,8,0
"4507","1",28,1,1,1,3,"1","2",80.6,0,1
"4508","1",15,1,1,3,1,"1","2",83.2,0,1
"4509","1",72,3,3,3,3,"3","2",87.55,0,1
"4510","2",11,3,1,3,3,"1","2",99.55,1,0
"4511","2",8,3,1,1,1,"1","2",81.25,0,0
"4512","1",57,3,1,3,3,"2","2",109.4,0,1
"4513","1",1,1,2,2,2,"1","1",19.95,0,0
"4514","1",46,2,3,3,1,"1","1",45.55,0,1
"4515","1",30,1,2,2,2,"2","1",20.7,0,1
"4516","2",10,1,3,1,1,"1","1",75.3,0,1
"4517","1",23,3,3,3,1,"1","2",99.25,2,0
"4518","1",32,1,3,1,3,"1","2",93.4,0,1
"4519","1",13,1,3,1,1,"1","2",73.75,0,1
"4520","1",39,1,1,1,1,"3","2",80.45,1,0
"4521","1",44,1,1,3,1,"1","2",88.15,0,1
"4522","2",9,1,1,1,1,"1","1",49.2,0,1
"4523","1",67,1,2,2,2,"3","1",19.65,0,1
"4524","1",9,3,1,1,1,"1","2",79.35,0,0
"4525","1",15,3,1,1,1,"1","2",79.75,0,0
"4526","1",71,3,1,3,3,"3","2",105.15,0,1
"4527","1",1,1,1,1,1,"1","1",49,0,1
"4528","1",30,3,1,3,3,"1","2",100.05,3,0
"4529","1",1,1,1,1,1,"1","2",69.35,0,0
"4530","1",17,2,1,3,3,"1","2",49.8,0,1
"4531","1",3,1,1,1,3,"1","1",85.8,0,0
"4532","1",67,3,3,3,3,"3","2",79.7,7,0
"4533","1",1,1,2,2,2,"1","1",20.95,0,1
"4534","2",1,3,1,1,1,"1","1",50.55,0,0
"4535","2",32,3,1,1,1,"1","1",79.3,0,1
"4536","1",41,1,2,2,2,"2","1",19.5,1,1
"4537","1",1,1,1,3,1,"1","2",80.55,0,0
"4538","1",1,1,1,1,1,"1","1",44.15,0,1
"4539","1",12,3,1,1,1,"1","2",84.5,1,0
"4540","1",62,3,3,3,3,"1","2",105.5,0,1
"4541","1",22,1,1,1,3,"1","2",84.3,2,0
"4542","1",17,3,1,1,1,"1","2",92.7,0,1
"4543","1",72,3,2,2,2,"3","2",26.25,0,1
"4544","1",56,3,1,3,1,"1","2",96.95,0,1
"4545","1",9,1,2,2,2,"1","2",20.45,0,1
"4546","1",72,3,3,3,3,"3","2",115.8,0,1
"4547","1",20,1,3,3,3,"1","2",108.2,0,1
"4548","1",19,1,2,2,2,"3","1",20.2,0,1
"4549","1",2,1,1,1,1,"1","2",67.75,0,0
"4550","1",53,2,1,3,3,"2","1",54.9,4,1
"4551","2",27,3,1,1,3,"1","2",85.25,0,0
"4552","1",6,1,2,2,2,"1","1",20.15,0,1
"4553","1",9,3,1,3,1,"2","2",90.35,0,1
"4554","1",8,3,1,1,1,"1","1",55.75,0,1
"4555","1",71,3,3,3,3,"3","1",114.6,0,1
"4556","1",10,3,1,1,1,"1","2",80.05,0,0
"4557","1",1,1,2,2,2,"1","1",20,0,0
"4558","1",71,2,3,3,3,"2","1",66.8,0,1
"4559","1",68,1,1,3,3,"2","2",100.3,0,1
"4560","1",34,3,1,3,3,"1","2",105.35,0,1
"4561","1",26,1,1,1,1,"2","2",85.2,0,1
"4562","1",22,1,3,1,1,"1","2",48.8,0,0
"4563","1",7,1,2,2,2,"1","2",18.95,0,1
"4564","1",20,1,1,1,1,"1","2",69.8,0,1
"4565","1",60,3,1,3,3,"1","2",106.15,0,1
"4566","1",72,1,2,2,2,"3","1",20.55,0,1
"4567","2",72,3,1,3,3,"2","2",105.75,3,1
"4568","1",4,3,2,2,2,"1","1",25.25,0,1
"4569","1",16,1,2,2,2,"1","1",19.75,0,1
"4570","2",62,3,3,3,3,"2","2",104.85,0,1
"4571","1",10,1,1,1,3,"1","2",60.95,0,1
"4572","1",31,3,1,1,1,"1","2",81.15,0,1
"4573","1",71,1,2,2,2,"3","1",19.1,0,1
"4574","1",58,1,2,2,2,"3","1",20.8,0,1
"4575","1",70,3,3,3,3,"3","2",90.15,0,1
"4576","1",71,3,3,3,3,"3","1",90.1,0,1
"4577","2",69,3,3,1,3,"3","1",74.1,0,1
"4578","2",1,3,1,1,3,"1","2",85.05,0,0
"4579","1",72,3,3,3,3,"3","2",118.75,0,1
"4580","1",26,1,1,1,3,"1","1",85.9,0,1
"4581","1",33,3,1,1,3,"1","2",95,0,1
"4582","1",10,1,2,2,2,"3","1",20.15,0,1
"4583","2",57,3,3,1,3,"3","1",101.3,0,1
"4584","1",10,1,2,2,2,"1","2",21.2,0,1
"4585","1",39,3,2,2,2,"2","2",24.2,0,1
"4586","1",11,1,2,2,2,"1","1",20.3,0,1
"4587","1",21,1,1,3,3,"1","2",102.8,4,0
"4588","1",68,3,1,3,3,"3","1",85.3,2,1
"4589","1",18,3,1,3,1,"2","2",89.6,0,1
"4590","1",6,1,1,3,3,"1","2",99.95,0,0
"4591","1",18,3,3,1,1,"1","1",56.25,0,1
"4592","1",52,1,1,1,1,"2","2",50.95,0,1
"4593","1",56,3,3,3,3,"3","1",115.85,0,1
"4594","1",45,3,1,3,3,"1","2",103.65,0,1
"4595","1",67,3,2,2,2,"3","2",26.1,0,1
"4596","1",3,2,3,1,1,"1","1",35.1,0,1
"4597","2",65,1,1,3,3,"1","2",99.1,0,1
"4598","1",63,3,1,1,3,"3","1",67.25,0,1
"4599","1",11,3,2,2,2,"3","1",25,0,1
"4600","1",1,1,1,1,3,"1","2",59.55,0,1
"4601","1",55,3,1,3,3,"3","2",77.8,0,1
"4602","1",25,3,1,1,1,"2","2",55.1,0,1
"4603","1",72,3,3,3,3,"2","2",117.8,7,0
"4604","1",72,3,2,2,2,"3","2",24.15,5,1
"4605","1",65,2,1,3,1,"3","1",45.25,0,1
"4606","2",54,3,1,1,1,"1","2",79.5,0,0
"4607","1",7,1,2,2,2,"1","1",20.25,0,1
"4608","1",72,3,3,1,1,"3","1",64.75,0,1
"4609","1",21,1,1,3,1,"1","1",54.6,0,1
"4610","1",2,1,2,2,2,"1","2",20.7,0,1
"4611","2",4,1,1,3,3,"1","2",94.75,0,1
"4612","1",3,3,1,1,1,"1","2",79.65,0,0
"4613","1",72,3,3,3,3,"3","1",115.8,0,1
"4614","1",6,1,3,1,1,"1","2",49.45,0,1
"4615","1",52,1,1,1,3,"1","2",83.8,1,1
"4616","2",69,3,1,1,3,"1","2",95.35,0,1
"4617","1",8,1,1,3,3,"1","2",94.7,0,0
"4618","2",8,1,1,1,1,"1","2",74.05,0,1
"4619","2",63,3,1,1,3,"1","2",89.6,2,1
"4620","1",60,3,3,3,3,"2","2",116.6,0,1
"4621","1",12,1,3,1,1,"1","1",54.2,0,1
"4622","1",13,1,2,2,2,"1","2",19.3,0,1
"4623","1",22,3,3,1,1,"1","1",65.05,0,1
"4624","1",5,3,1,3,1,"1","2",92.5,1,0
"4625","1",1,1,2,2,2,"1","1",19.45,0,0
"4626","1",72,3,2,2,2,"3","2",24.05,0,1
"4627","1",2,1,2,2,2,"1","1",18.75,0,1
"4628","1",40,1,2,2,2,"3","1",20.15,0,1
"4629","1",44,1,2,2,2,"2","1",20,0,1
"4630","2",71,1,3,3,1,"2","2",71,0,1
"4631","1",2,3,1,1,1,"1","2",75.55,0,0
"4632","2",26,3,1,3,3,"1","2",93.6,0,1
"4633","1",1,1,1,1,1,"1","2",70,0,0
"4634","1",1,2,1,1,1,"1","1",24.4,0,1
"4635","1",65,1,3,3,3,"3","2",74.8,6,0
"4636","1",3,3,1,3,1,"1","2",65.25,0,1
"4637","1",13,1,1,1,1,"1","2",50.55,0,1
"4638","1",33,3,1,3,3,"1","2",104.4,3,0
"4639","1",1,1,1,1,1,"1","2",70.7,0,1
"4640","1",4,1,1,1,1,"1","1",45.25,0,1
"4641","1",2,1,1,1,1,"1","2",70.3,0,1
"4642","1",72,3,3,3,3,"3","2",108.95,5,1
"4643","1",37,3,2,2,2,"1","1",26.45,0,1
"4644","1",15,1,3,3,1,"1","1",86.2,1,0
"4645","1",23,1,2,2,2,"2","2",19.65,1,1
"4646","1",30,2,1,3,3,"1","1",51.2,4,0
"4647","1",42,1,2,2,2,"2","2",19.05,0,1
"4648","1",32,3,3,3,3,"2","1",74.75,0,1
"4649","1",22,3,1,1,1,"1","2",75.8,0,1
"4650","1",42,2,1,1,1,"1","2",25.1,0,1
"4651","1",8,1,1,1,1,"1","1",44.45,0,1
"4652","1",65,3,3,3,3,"3","2",104.3,0,1
"4653","1",2,1,2,2,2,"1","1",19.5,0,0
"4654","1",70,3,3,3,3,"3","2",89,0,1
"4655","1",22,1,2,2,2,"1","1",20.15,0,1
"4656","2",4,3,1,1,1,"1","2",74.9,0,0
"4657","1",2,3,1,1,1,"1","1",74.9,0,0
"4658","1",67,2,3,1,1,"3","1",36.15,0,1
"4659","1",25,1,2,2,2,"1","2",19.2,0,1
"4660","1",20,1,2,2,2,"1","1",19.25,0,1
"4661","1",2,1,3,1,3,"1","2",61.2,0,1
"4662","1",51,1,2,2,2,"3","1",20.45,0,1
"4663","1",46,2,3,1,1,"1","1",35.05,0,1
"4664","1",25,3,1,3,3,"1","2",100.25,2,0
"4665","1",13,1,1,1,1,"1","1",44,0,1
"4666","2",25,3,3,3,3,"1","2",102.8,3,0
"4667","1",26,1,1,1,1,"2","1",50.35,0,1
"4668","1",43,3,1,3,3,"2","2",100,4,0
"4669","1",19,1,2,2,2,"1","2",20,0,1
"4670","1",10,1,1,3,3,"1","2",99.85,3,0
"4671","1",2,3,1,3,3,"1","2",94.2,0,0
"4672","1",72,3,3,3,3,"3","2",86.4,0,1
"4673","2",18,3,3,1,1,"1","2",58.4,0,1
"4674","2",9,3,1,1,3,"1","2",83.85,0,0
"4675","2",27,3,1,1,3,"1","1",88.3,2,0
"4676","1",24,3,1,3,3,"1","2",94.1,0,1
"4677","1",69,1,1,3,3,"2","2",104.05,4,0
"4678","1",46,3,1,3,3,"3","2",108.9,0,1
"4679","2",72,3,3,1,3,"3","2",107.4,4,1
"4680","1",22,1,1,3,3,"1","2",94.7,2,0
"4681","2",70,3,3,1,3,"1","2",90.85,5,1
"4682","1",2,1,2,2,2,"1","1",19.9,0,1
"4683","1",31,1,1,1,3,"1","2",66.4,0,1
"4684","2",56,3,1,3,3,"1","2",100.65,7,0
"4685","1",16,1,3,3,3,"1","1",100.7,0,1
"4686","1",52,3,2,2,2,"3","1",25.6,0,1
"4687","1",13,1,2,2,2,"1","2",19.85,0,1
"4688","1",35,1,2,2,2,"2","1",20.75,0,1
"4689","1",59,1,1,3,3,"3","1",95.8,0,1
"4690","1",72,1,1,3,3,"1","2",94.65,0,1
"4691","2",66,3,1,3,3,"3","2",80.55,6,0
"4692","1",49,3,3,1,3,"3","1",106.65,0,1
"4693","1",2,1,1,1,1,"1","2",45.85,0,1
"4694","2",21,3,1,3,3,"1","2",104.35,0,1
"4695","2",54,2,1,3,3,"2","2",55.45,0,1
"4696","2",24,3,3,1,1,"1","2",78.85,0,0
"4697","1",1,3,3,1,1,"1","1",61.15,0,1
"4698","1",6,1,3,1,1,"1","2",78.95,0,1
"4699","1",1,1,1,1,1,"1","2",44.45,0,0
"4700","1",49,3,3,3,3,"2","2",109.2,0,1
"4701","1",56,1,3,1,1,"3","2",61.3,0,1
"4702","2",56,3,3,1,3,"1","2",96.85,0,1
"4703","1",6,2,1,1,1,"3","1",40.55,0,1
"4704","1",32,1,2,2,2,"2","1",19.8,0,1
"4705","1",50,3,3,3,3,"2","2",108.25,2,1
"4706","1",58,3,1,3,3,"2","2",105.05,0,1
"4707","1",65,3,3,3,3,"3","2",90.45,0,1
"4708","1",64,3,3,3,3,"3","2",86.4,0,1
"4709","1",66,3,3,1,1,"3","1",66.9,0,1
"4710","1",38,3,3,3,3,"2","2",110.7,0,1
"4711","1",20,1,2,2,2,"2","2",20,0,1
"4712","1",36,3,1,1,3,"1","2",84.9,0,0
"4713","2",64,3,1,3,3,"2","1",102.1,0,1
"4714","1",1,1,2,2,2,"1","1",20.25,0,0
"4715","1",60,1,1,3,1,"2","2",70.15,0,1
"4716","1",1,1,1,1,1,"1","2",74.35,0,0
"4717","1",50,3,3,1,3,"2","2",80.05,0,1
"4718","1",1,3,1,1,1,"1","1",62.05,0,0
"4719","1",72,2,3,1,3,"3","2",49.2,0,1
"4720","1",60,1,2,2,2,"3","2",20.5,0,1
"4721","1",46,2,3,1,1,"3","1",38.25,0,1
"4722","1",69,2,1,3,3,"3","2",54.95,0,1
"4723","2",31,3,1,3,1,"1","2",96.6,0,1
"4724","1",19,1,2,2,2,"2","1",19.9,0,1
"4725","1",71,1,2,2,2,"3","1",19.9,0,1
"4726","1",12,1,3,1,1,"1","2",84.6,0,1
"4727","1",39,1,3,3,3,"2","1",80,4,0
"4728","1",44,3,1,3,3,"2","2",85.25,0,1
"4729","1",56,3,3,3,1,"3","1",81.25,0,1
"4730","1",72,3,3,3,3,"3","2",115.5,0,1
"4731","1",5,3,1,3,3,"1","1",104.1,0,0
"4732","1",11,3,3,1,1,"1","2",79,0,1
"4733","2",24,2,3,1,3,"1","1",39.1,1,0
"4734","2",15,1,1,3,3,"1","2",94.65,0,1
"4735","1",72,1,2,2,2,"3","2",20.8,0,1
"4736","1",56,3,1,1,1,"3","1",59.5,0,1
"4737","2",64,1,2,2,2,"3","2",20.05,0,1
"4738","1",34,3,1,3,3,"1","2",100.45,0,1
"4739","1",2,3,1,1,1,"1","2",76.5,0,0
